Site.Code,Site,Sampling.Time,Unique.ID,Plot.ID,Leaf.PercN,Leaf.PercC,Leaf.CHN.Moldy,Shoots.Zmarina.per.m2,Mean.Sheath.Width.cm.,Mean.Shealth.Length.cm.,Mean.Longest.Leaft.Length.cm.,,Epibiota.Periphyton,Epibiota.Macroalgae,Epibiota.MobileInvertebrate,Epibiota.Seagrass,Epibiota.SessileInvertebrate,Epibiota.SD.Periphyton,Epibiota.SD.SessileInvertebrate,Epibiota.SD.Macroalgae,Epibiota.SD.TotalEpibiota,Std.Total.Abund.Mesograzers,Std.Total.Abund.Molluscs,Std.Total.Abund.Crustaceans,Std.Total.Abund.Amphipods,Std.Abund.Gammarids,Std.Abund.Caprellids,Std.Abund.Isopods,Std.Abund.Gastropods,Std.Abund.Polychaetes,Plot.Grazer.Richness,Std.Total.Biomass.Mesograzers,Std.Total.Biomass.Molluscs,Std.Total.Biomass.Crustaceans,Std.Total.Biomass.Amphipods,Std.Biomass.Gammarids,Std.Biomass.Caprellids,Std.Biomass.Isopods,Std.Biomass.Gastropods,Std.Biomass.Polychaetes,Mean.Above.Zmarina.g,Mean.Above.OtherSeagrass.g,Mean.Above.Total.macrophytes.core.g,Mean.Below.Zmarina.g,Mean.Below.OtherSeagrass.g,Mean.Total.Below.macrophytes.core.g,Mean.Macroalgae.g,Mean.Total.Seagrass.Biomass.Above,Mean.Total.Seagrass.Biomass.Below,TOTAL.Seagrass.Biomass,TOTAL.Macrophyte.Biomass,Macroalgae,Pdn.Amphipod,Pdn.Caprellid,Pdn.Gastropod,Pdn.Isopod,Pdn.Lettuce,Pdn.Shrimp,Pdn.Squid,Pdn.Crustacean
OR,OR.A,1,OR.A.1.9,9,2.488045692,35.22436905,N,159.1545709,1,47.16,109.96,,7.14,0,0,10.36,0,0.689189189,0,0,0.689189189,0.666666667,0,0.444444444,0.111111111,0.111111111,0,0.333333333,0,0.222222222,3,0.360666667,0,0.221555556,0.101222222,0.101222222,0,0.120333333,0,0.139111111,777.5,0,777.5,103,0,103,0,777.5,103,880.5,880.5,7.34,1,NA,0,0,0,NA,1,0.5
OR,OR.A,1,OR.A.1.10,10,2.80063653,35.69278336,N,127.3236567,0.76,29.32,111.8,,6.11,0,0,7.82,0,0.781329923,0,0,0.781329923,1.165501166,0,0,0,0,0,0,0,1.165501166,1,2.141491841,0,0,0,0,0,0,0,2.141491841,274,0,274,150,0,150,0,274,150,424,424,5.44,1,NA,NA,1,0,NA,1,1
OR,OR.A,1,OR.A.1.11,11,3.395653725,36.25579453,N,190.9854851,0.75,50.94,131.48,,4.18,0,0,5.98,0,0.698996656,0,0,0.698996656,1.386748844,0,0.61633282,0.61633282,0.61633282,0,0,0,0.770416025,3,1.939753467,0,1.529892142,1.529892142,1.529892142,0,0,0,0.409861325,148.5,0,148.5,39,0,39,0,148.5,39,187.5,187.5,NA,1,NA,1,0,0,NA,1,0.5
OR,OR.A,1,OR.A.1.12,12,3.142955542,35.92940903,N,286.4782277,0.9,54.3,147.58,,2.7,0,0,10.25,0,0.263414634,0,0,0.263414634,1.799242424,0,0.568181818,0.284090909,0.284090909,0,0.284090909,0,1.231060606,3,1.792234848,0,1.340719697,0.154640152,0.154640152,0,1.186079545,0,0.451515152,196.5,0,196.5,60.5,0,60.5,0,196.5,60.5,257,257,0.47,1,NA,0,0,NA,NA,1,0.5
OR,OR.A,1,OR.A.1.13,13,3.045751572,35.10570908,N,127.3236567,0.92,46.02,110.04,,7.39,0,0,10.3,0,0.717475728,0,0,0.717475728,2.985074627,0.213219616,1.492537313,0.213219616,0.213219616,0,1.279317697,0.213219616,1.279317697,4,15.46076759,0.032409382,12.08614072,0.490405117,0.490405117,0,11.59573561,0.032409382,3.342217484,167,0,167,22,0,22,0,167,22,189,189,6.8,1,NA,1,1,0,NA,1,1
OR,OR.A,1,OR.A.1.14,14,3.221317053,35.96873093,N,159.1545709,0.68,41.1,88.8,,2.12,0,0,NA,0,NA,NA,NA,NA,0.831600832,0,0.415800416,0.207900208,0.207900208,0,0.207900208,0,0.415800416,4,4.285169785,0,3.198891199,0.151282051,0.151282051,0,3.047609148,0,1.086278586,212,0,212,58,0,58,0,212,58,270,270,1.64,1,NA,0,0,0,NA,0,0.5
OR,OR.A,1,OR.A.1.15,15,2.537550926,35.29307938,N,127.3236567,0.84,39.02,106.66,,2.27,0,0,4.19,0,0.54176611,0,0,0.54176611,0.401606426,0,0.401606426,0.080321285,0.080321285,0,0.321285141,0,0,2,4.738714859,0,4.738714859,1.177429719,1.177429719,0,3.561285141,0,0,228.5,0,228.5,57.5,0,57.5,0,228.5,57.5,286,286,2.94,1,NA,0,1,0,NA,0,1
OR,OR.A,1,OR.A.1.16,16,2.729277372,35.22031403,N,190.9854851,0.92,47.52,105.28,,6.5,0,0,NA,0,NA,NA,NA,NA,1.436265709,0,0.538599641,0.179533214,0.179533214,0,0.359066427,0,0.897666068,3,1.164631957,0,0.740035907,0.163554758,0.163554758,0,0.576481149,0,0.42459605,246,0,246,55.5,0,55.5,0,246,55.5,301.5,301.5,6.15,1,NA,0,0,0,NA,0,0.5
OR,OR.A,1,OR.A.1.17,17,2.866062641,35.1298027,N,127.3236567,0.72,36.56,90.58,,2.58,0,0,4.14,0,0.623188406,0,0,0.623188406,0.6,0,0.4,0,0,0,0.4,0,0.2,2,3.1802,0,3.004,0,0,0,3.004,0,0.1762,188,0,188,40.5,0,40.5,0,188,40.5,228.5,228.5,0.59,0,NA,0,0,0,NA,NA,0
OR,OR.A,1,OR.A.1.18,18,2.869267464,35.45530319,N,159.1545709,0.9,50.1,114.2,,9.33,0,0,NA,0,NA,NA,NA,NA,1.331853496,0,1.109877913,0.998890122,0.998890122,0,0.110987791,0,0.221975583,5,0.556714761,0,0.47436182,0.434295228,0.434295228,0,0.040066593,0,0.082352941,189.5,0,189.5,62,0,62,0,189.5,62,251.5,251.5,0.01,1,NA,0,1,0,NA,1,1
OR,OR.A,1,OR.A.1.19,19,2.692666054,35.41279221,N,190.9854851,0.88,42.14,108.92,,5,0,0,6.22,0,0.803858521,0,0,0.803858521,1.465968586,0,0.732984293,0.418848168,0.418848168,0,0.314136126,0,0.732984293,3,3.791937173,0,3.278115183,0.527015707,0.527015707,0,2.751099476,0,0.51382199,309,0,309,186.5,0,186.5,0,309,186.5,495.5,495.5,0.62,1,NA,NA,0,0,NA,0,0.5
OR,OR.A,1,OR.A.1.20,20,3.071954727,35.77788162,N,159.1545709,0.91,50.18,99.38,,6.08,0,0,8.53,0,0.712778429,0,0,0.712778429,1.375515818,0,0.412654746,0.412654746,0.137551582,0.275103164,0,0,0.962861073,3,1.34786795,0,0.170151307,0.170151307,0.125309491,0.044841816,0,0,1.177716644,263.5,0,263.5,50.5,0,50.5,0,263.5,50.5,314,314,0.12,1,NA,NA,1,NA,NA,1,1
OR,OR.B,1,OR.B.1.1,1,2.189580679,35.31757736,N,318.3091418,0.8,32.94,113.96,,0.1356,0,0,6.29,0,0.021558029,0,0,0.021558029,3.565640194,2.917341977,0.324149109,0,0,0,0.324149109,2.917341977,0.324149109,4,2.006320908,0.719124797,0.143922204,0,0,0,0.143922204,0.719124797,1.143273906,118.5,0,118.5,85.5,0,85.5,0,118.5,85.5,204,204,119.85,1,NA,0,0,0,NA,0,0.5
OR,OR.B,1,OR.B.1.2,2,2.554850101,35.56493378,N,222.8163993,0.777777778,26.64444444,103.1333333,,0.1094,0,0,6.18,0,0.017702265,0,0,0.017702265,4.368471035,1.614434948,2.659069326,0.379867047,0.379867047,0,2.279202279,1.614434948,0.094966762,6,9.62668566,0.5671415,8.588224122,0.391452991,0.391452991,0,8.19677113,0.5671415,0.471320038,156.5,0,156.5,157.5,0,157.5,0,156.5,157.5,314,314,81.75,1,NA,0,0,0,NA,0,0.5
OR,OR.B,1,OR.B.1.3,3,2.052716017,35.64567184,N,254.6473135,0.855555556,33.42222222,114.6,,0.2751,0,0,9.18,0,0.02996732,0,0,0.02996732,8.45959596,5.555555556,2.146464646,0.757575758,0.252525253,0.505050505,1.388888889,5.555555556,0.757575758,7,7.465782828,1.893055556,4.793308081,0.223611111,0.122222222,0.101388889,4.56969697,1.893055556,0.779419192,106.5,0,106.5,101,0,101,0,106.5,101,207.5,207.5,57.24,1,NA,0,0,0,NA,1,0.5
OR,OR.B,1,OR.B.1.4,4,2.286830902,36.67695999,N,159.1545709,0.7875,28.3375,126.3375,,0.1915,0,0,8.17,0,0.023439412,0,0,0.023439412,11.99351702,7.617504052,4.051863857,0.972447326,0.972447326,0,3.079416532,7.617504052,0.324149109,5,8.054294976,2.496110211,5.2726094,0.193192869,0.193192869,0,5.079416532,2.496110211,0.285575365,233,0,233,117,0,117,0,233,117,350,350,75.41,1,NA,0,0,1,NA,0,0.5
OR,OR.B,1,OR.B.1.5,5,2.196835279,35.37647629,N,254.6473135,0.838888889,29.57777778,106.0444444,,0.1752,0,0,9.29,0,0.018858988,0,0,0.018858988,3.804994055,2.794292509,0.535077289,0.118906064,0.118906064,0,0.416171225,2.794292509,0.475624257,5,3.927110583,0.913793103,1.954042806,0.39940547,0.39940547,0,1.554637337,0.913793103,1.059274673,356,0,356,104,0,104,0,356,104,460,460,120.04,1,NA,0,0,1,NA,0,0.5
OR,OR.B,1,OR.B.1.6,6,2.410565615,36.46307373,N,286.4782277,0.872222222,33.58888889,112.1444444,,0.1459,0,0,8.39,0,0.01738975,0,0,0.01738975,4.862842893,2.244389027,1.995012469,0.997506234,0.935162095,0.06234414,0.997506234,2.244389027,0.623441397,7,7.363840399,1.713154613,5.494825436,1.60255611,1.592394015,0.010162095,3.892269327,1.713154613,0.155860349,441.5,0,441.5,211,0,211,0,441.5,211,652.5,652.5,25.05,1,NA,0,0,0,NA,1,0.5
OR,OR.B,1,OR.B.1.7,7,2.535761595,35.73488617,N,190.9854851,0.8,30.31111111,94.76666667,,0.0662,0,0,5.34,0,0.012397004,0,0,0.012397004,5.833333333,3.796296296,1.481481481,0.462962963,0.462962963,0,1.018518519,3.796296296,0.555555556,5,5.369074074,1.380740741,2.924444444,0.13212963,0.13212963,0,2.792314815,1.380740741,1.063888889,382,0,382,89.5,0,89.5,0,382,89.5,471.5,471.5,66.73,1,NA,0,0,0,NA,1,0.5
OR,OR.B,1,OR.B.1.8,8,2.688892126,36.30270386,N,254.6473135,0.877777778,28.84444444,114.8333333,,0.1369,0,0,7.63,0,0.017942333,0,0,0.017942333,9.523809524,7.246376812,1.242236025,0,0,0,1.242236025,7.246376812,1.035196687,4,14.17204969,2.409730849,10.36645963,0,0,0,10.36645963,2.409730849,1.395859213,264,0,264,204,0,204,0,264,204,468,468,32.91,1,NA,0,0,0,NA,1,0.5
OR,OR.B,1,OR.B.1.9,9,2.472102404,35.23530197,N,159.1545709,0.794444444,29.78888889,101,,0.13,0,0,4.51,0,0.028824834,0,0,0.028824834,3.45721694,2.938634399,0.432152118,0,0,0,0.432152118,2.938634399,0.086430424,4,4.680985307,1.10622299,3.145808124,0,0,0,3.145808124,1.10622299,0.428954192,304,0,304,187.5,0,187.5,0,304,187.5,491.5,491.5,93.57,0,NA,0,0,0,NA,1,0
OR,OR.B,1,OR.B.1.10,10,2.806484938,35.94997787,N,222.8163993,0.866666667,25.51111111,97.62222222,,0.1374,0,0,6.39,0,0.021502347,0,0,0.021502347,4.50928382,2.785145889,1.061007958,0.397877984,0.397877984,0,0.663129973,2.785145889,0.663129973,4,5.39668435,0.904907162,4.263660477,0.289522546,0.289522546,0,3.974137931,0.904907162,0.228116711,260,0,260,212.5,0,212.5,0,260,212.5,472.5,472.5,79.41,1,NA,0,0,0,NA,1,0.5
OR,OR.B,1,OR.B.1.11,11,2.386806488,35.80578232,N,222.8163993,0.8375,36.05,141.125,,0.094,0,0,7.18,0,0.013091922,0,0,0.013091922,5.829326923,4.807692308,0.661057692,0.060096154,0.060096154,0,0.600961538,4.807692308,0.360576923,3,7.212680288,4.351081731,2.779507212,0,0,0,2.779507212,4.351081731,0.082091346,260,0,260,110,0,110,0,260,110,370,370,103.3,NA,NA,0,NA,0,NA,NA,NA
OR,OR.B,1,OR.B.1.12,12,2.792651176,36.2714653,N,254.6473135,0.922222222,28.62222222,116.8666667,,0.3576,0,0,8.36,0,0.04277512,0,0,0.04277512,9.077598829,6.734992679,1.171303075,0,0,0,1.171303075,6.734992679,1.171303075,3,14.29443631,5.93909224,6.301610542,0,0,0,6.301610542,5.93909224,2.053733529,268.5,0,268.5,118.5,0,118.5,0,268.5,118.5,387,387,38.65,NA,NA,0,0,0,NA,1,0
OR,OR.B,1,OR.B.1.13,13,2.291251898,36.51164627,N,286.4782277,0.838888889,28.12222222,103.2222222,,0.1861,0,0,5.89,0,0.031595925,0,0,0.031595925,5.601469238,4.591368228,0.550964187,0,0,0,0.550964187,4.591368228,0.459136823,3,9.094214876,4.974747475,1.656198347,0,0,0,1.656198347,4.974747475,2.463269054,202,0,202,132,0,132,0,202,132,334,334,27.81,1,NA,0,0,0,NA,1,0.5
OR,OR.B,1,OR.B.1.14,14,2.390150785,35.73959351,N,159.1545709,0.761111111,28.01111111,119.6,,0.1156,0,0,6.88,0,0.016802326,0,0,0.016802326,4.580152672,3.640634175,0.469759248,0.117439812,0.117439812,0,0.352319436,3.640634175,0.469759248,5,7.461421022,4.802113917,2.164709336,0.029594833,0.029594833,0,2.135114504,4.802113917,0.494597769,465.5,0,465.5,120,0,120,0,465.5,120,585.5,585.5,69.32,1,NA,0,0,0,NA,0,0.5
OR,OR.B,1,OR.B.1.15,15,2.719642162,36.96865845,N,127.3236567,0.788888889,27.91111111,94.2,,0.0231,0,0,4.29,0,0.005384615,0,0,0.005384615,8.538350217,6.946454414,1.013024602,0,0,0,1.013024602,6.946454414,0.578871201,4,5.413096961,2.089797395,2.899638205,0,0,0,2.899638205,2.089797395,0.42366136,498.5,0,498.5,138.5,0,138.5,0,498.5,138.5,637,637,68.66,1,NA,0,1,1,NA,1,1
OR,OR.B,1,OR.B.1.16,16,2.48776865,37.13798904,N,222.8163993,0.838888889,31.86666667,106.9333333,,0.0596,0,0,6.62,0,0.009003021,0,0,0.009003021,9.693877551,7.079081633,1.849489796,0.191326531,0.191326531,0,1.658163265,7.079081633,0.765306122,5,7.869068878,3.535012755,3.916581633,0.231505102,0.231505102,0,3.685076531,3.535012755,0.41747449,392.5,0,392.5,268.5,0,268.5,0,392.5,268.5,661,661,51.02,1,NA,0,0,1,NA,1,0.5
OR,OR.B,1,OR.B.1.17,17,2.45324564,35.56389618,N,159.1545709,0.7,30.2,94.16666667,,0.0198,0,0,3.47,0,0.005706052,0,0,0.005706052,6.371490281,5.615550756,0.647948164,0,0,0,0.647948164,5.615550756,0.107991361,4,8.21587473,3.374514039,4.305399568,0,0,0,4.305399568,3.374514039,0.535961123,389.5,0,389.5,294.5,0,294.5,0,389.5,294.5,684,684,42.48,1,NA,0,0,1,NA,NA,0.5
OR,OR.B,1,OR.B.1.18,18,2.567028999,36.37781906,N,286.4782277,0.811111111,25.93333333,91.96666667,,0.0534,0,0,6.26,0,0.008530351,0,0,0.008530351,10.78904992,7.648953301,2.576489533,0.161030596,0.161030596,0,2.415458937,7.648953301,0.563607085,6,15.80257649,6.829710145,8.798389694,0.06747182,0.06747182,0,8.730917874,6.829710145,0.174476651,443,0,443,205.5,0,205.5,0,443,205.5,648.5,648.5,29.91,1,NA,0,0,0,NA,0,0.5
OR,OR.B,1,OR.B.1.19,19,2.825530052,36.42399597,N,190.9854851,0.7375,23.65,77.85,,0.04,0,0,2.8,0,0.014285714,0,0,0.014285714,7.02970297,6.03960396,0.99009901,0,0,0,0.99009901,6.03960396,0,2,12.59039604,2.837524752,9.752871287,0,0,0,9.752871287,2.837524752,0,368.5,0,368.5,81.5,0,81.5,0,368.5,81.5,450,450,37.66,1,NA,0,0,0,NA,0,0.5
OR,OR.B,1,OR.B.1.20,20,2.755881071,35.11951447,N,95.49274255,0.83125,25.1,96.1875,,0.0424,0,0,3.87,0,0.010956072,0,0,0.010956072,6.740442656,3.420523139,2.91750503,0.905432596,0.905432596,0,2.012072435,3.420523139,0.402414487,8,10.60663984,1.581287726,8.919315895,0.224748491,0.224748491,0,8.694567404,1.581287726,0.106036217,404.5,0,404.5,304.5,0,304.5,0,404.5,304.5,709,709,41.65,1,NA,0,0,0,NA,0,0.5
PO,PO.A,1,PO.A.1.1,1,1.197000861,32.74822617,N,445.6327986,0.64,8,33.66,,0.0409,0,0,1.412,0,0.028966006,0,0,0.028966006,0.519753221,0.467777899,0.051975322,0,0,0,0.051975322,0.467777899,0,4,1.832000166,1.712456925,0.119543241,0,0,0,0.119543241,1.712456925,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5018,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.2,2,1.19936192,32.58935165,N,350.140056,0.64,7.46,32.86,,0.0479,0,0,1.474,0,0.032496608,0,0,0.032496608,0.951925064,0.870331488,0.081593577,0.027197859,0,0.027197859,0.027197859,0.870331488,0,5,4.393324557,4.366262688,0.02706187,0.00228462,0,0.00228462,0.02477725,4.366262688,0,177,15,192,289,43,332,0,192,332,509,524,22.1182,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.3,3,0.905326784,30.68064499,N,286.4782277,0.76,9.22,35.88,,0.0749,0,0,1.629,0,0.045979128,0,0,0.045979128,1.063794422,0.99730727,0.066487151,0.066487151,0.066487151,0,0,0.964063695,0,3,3.69449154,3.684983877,0.009507663,0.009507663,0.009507663,0,0,3.650842725,0,71,0,71,144,0,144,0,71,144,215,215,70.7574,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.4,4,1.150978088,32.56739426,N,127.3236567,0.64,7.92,36.82,,0.0677,0,0,1.346,0,0.050297177,0,0,0.050297177,0.52239484,0.476969201,0.045425638,0.022712819,0.022712819,0,0,0.476969201,0,5,2.076905606,2.067388934,0.009516671,0.009516671,0.009516671,0,0,2.067388934,0,86,0,86,242,0,242,0,86,242,328,328,51.5348,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.5,5,1.495595932,33.28064346,N,254.6473135,0.74,8.84,35.9,,0.0841,0,0,1.596,0,0.052694236,0,0,0.052694236,0.989590272,0.875406779,0.114183493,0.076122329,0.076122329,0,0,0.875406779,0,6,5.442480065,5.393190858,0.049289208,0.049289208,0.049289208,0,0,5.393190858,0,220,0,220,258,0,258,0,220,258,478,478,43.8668,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.6,6,1.632929206,33.61059189,N,190.9854851,0.72,8.16,33.22,,0.0928,0,0,1.582,0,0.058659924,0,0,0.058659924,0.775893004,0.659509054,0.116383951,0.0775893,0.058191975,0.019397325,0.019397325,0.640111729,0,8,7.001192935,6.910374659,0.090818276,0.04575829,0.042344361,0.003413929,0.045059986,5.998409419,0,93,0,93,457,0,457,0,93,457,550,550,90.067,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.7,7,1.281765342,33.67822647,N,318.3091418,0.9,9.82,37.66,,0.142,0,0,3.079,0,0.04611887,0,0,0.04611887,0.590913295,0.590913295,0,0,0,0,0,0.590913295,0,4,1.690140483,1.688958657,0.001181827,0.001181827,0,0.001181827,0,1.688958657,0,8,0,8,274,0,274,0,8,274,282,282,43.4448,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.8,8,1.556767702,33.50613403,N,222.8163993,0.82,9.26,34.5,,0.0497,0,0,1.861,0,0.026706072,0,0,0.026706072,2.136343286,2.006304999,0.130038287,0.055730694,0.055730694,0,0.037153796,2.006304999,0,6,6.858665101,6.784636162,0.074028939,0.023518353,0.022663816,0.000854537,0.050510586,6.784636162,0,61,0,61,201,0,201,0,61,201,262,262,24.2066,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.9,9,1.539164186,33.66616058,N,190.9854851,0.82,9.26,34.72,,0.1081,0,0,1.983,0,0.054513364,0,0,0.054513364,0.83206663,0.83206663,0,0,0,0,0,0.83206663,0,2,3.279621065,3.279154296,0.000466769,0.000466769,0,0.000466769,0,3.279154296,0,97,0,97,421,0,421,0,97,421,518,518,22.0512,0,NA,0,NA,0,NA,1,0
PO,PO.A,1,PO.A.1.10,10,1.063376307,31.79258537,N,190.9854851,0.92,9.58,40.1,,0.1023,0,0,2.434,0,0.042029581,0,0,0.042029581,0.629510556,0.629510556,0,0,0,0,0,0.629510556,0,3,2.752849659,2.752849659,0,0,0,0,0,2.752849659,0,117,0,117,255,0,255,0,117,255,372,372,97.8074,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.11,11,1.295525074,32.54973221,N,318.3091418,0.7,7.4,31.44,,0.0833,0,0,1.419,0,0.058703312,0,0,0.058703312,0.420714879,0.39266722,0.028047659,0,0,0,0,0.39266722,0,3,1.806830166,1.806830166,0,0,0,0,0,1.806830166,0,166,0,166,268,0,268,0,166,268,434,434,4.81,1,NA,0,NA,1,NA,1,1
PO,PO.A,1,PO.A.1.12,12,1.674031019,31.75522423,N,190.9854851,0.7,7.76,32.18,,0.0736,0,0,1.537,0,0.047885491,0,0,0.047885491,0.656276903,0.617672379,0.038604524,0,0,0,0.019302262,0.617672379,0,4,1.999849442,1.95545424,0.044395202,0,0,0,0.044395202,1.95545424,0,70,0,70,248,0,248,0,70,248,318,318,0,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.13,13,1.12670064,31.38981438,N,445.6327986,0.68,8.34,35.62,,0.1077,0,0,1.868,0,0.057655246,0,0,0.057655246,0.707113562,0.648187432,0.05892613,0.019642043,0,0.019642043,0.019642043,0.648187432,0,6,2.249583589,2.226032779,0.02355081,0.00451767,0.001139239,0.003378431,0.01903314,2.226032779,0,124,0,124,596,0,596,0,124,596,720,720,90.9944,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.14,14,1.268963218,33.74679184,N,254.6473135,0.76,7.36,30.96,,0.0897,0,0,1.45,0,0.061862069,0,0,0.061862069,0.584258409,0.584258409,0,0,0,0,0,0.584258409,0,2,2.085691233,2.083131625,0.002559608,0.002559608,0,0.002559608,0,2.083131625,0,58,0,58,81,0,81,0,58,81,139,139,5.547,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.15,15,1.654341698,33.23604965,N,190.9854851,0.72,8.18,33.8,,0.0626,0,0,1.419,0,0.044115574,0,0,0.044115574,1.066796154,1.066796154,0,0,0,0,0,1.066796154,0,3,2.806188889,2.806188889,0,0,0,0,0,2.806188889,0,115,0,115,177,0,177,0,115,177,292,292,1.54,0,NA,1,NA,0,NA,1,0
PO,PO.A,1,PO.A.1.16,16,1.115382791,33.55129242,N,190.9854851,0.74,7.96,35.48,,0.1082,0,0,1.648,0,0.06565534,0,0,0.06565534,0.711040082,0.711040082,0,0,0,0,0,0.711040082,0,2,3.786051425,3.782936392,0.003115033,0.003115033,0,0.003115033,0,3.782936392,0,59,0,59,148,0,148,0,59,148,207,207,52.5092,0,NA,0,NA,1,NA,1,0
PO,PO.A,1,PO.A.1.17,17,1.052339911,32.81240082,N,254.6473135,0.68,8.3,25.98,,0.0982,0,0,1.712,0,0.057359813,0,0,0.057359813,2.202804905,2.202804905,0,0,0,0,0,2.202804905,0,2,11.77964043,11.77964043,0,0,0,0,0,11.77964043,0,135,0,135,544,0,544,0,135,544,679,679,86.644,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.18,18,1.493172526,33.25667191,N,159.1545709,0.72,9.44,34.06,,0.0872,0,0,1.761,0,0.04951732,0,0,0.04951732,1.707550039,1.707550039,0,0,0,0,0,1.707550039,0,2,5.513945881,5.513945881,0,0,0,0,0,5.513945881,0,56,0,56,346,0,346,0,56,346,402,402,76.8428,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.19,19,1.192570925,34.09465408,N,222.8163993,0.84,9.72,38.74,,0.0751,0,0,2.235,0,0.03360179,0,0,0.03360179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,111,143,0,143,0,111,143,254,254,125.971,1,NA,0,NA,0,NA,1,1
PO,PO.A,1,PO.A.1.20,20,0.842926145,33.81109238,N,222.8163993,0.78,8.92,35.2,,0.0862,0,0,2.031,0,0.042442147,0,0,0.042442147,1.323252911,1.185002607,0.138250304,0.118500261,0.118500261,0,0,1.185002607,0,4,2.90007663,2.846633013,0.053443618,0.053443618,0.053443618,0,0,2.846633013,0,134,0,134,468,0,468,0,134,468,602,602,93.3018,1,NA,0,NA,0,NA,1,1
PO,PO.B,1,PO.B.1.1,1,2.143028021,29.1340332,N,254.6473135,0.62,6.7,32.96,,0.0405,0,0,0.841,0,0.048156956,0,0,0.048156956,0.423728814,0.423728814,0,0,0,0,0,0.423728814,0,1,19.92161017,19.92161017,0,0,0,0,0,19.92161017,0,71,1.46,72.46,138,4,142,0,72.46,142,213,214.46,70.7678,1,NA,0,NA,0,NA,1,1
PO,PO.B,1,PO.B.1.2,2,2.092311859,29.36125755,N,159.1545709,0.58,7.86,33.3,,0.0333,0,0,0.779,0,0.042747112,0,0,0.042747112,0.478240077,0.478240077,0,0,0,0,0,0.478240077,0,1,3.323768532,3.323768532,0,0,0,0,0,3.323768532,0,74,53,127,182,82,264,0,127,264,338,391,53.4752,1,NA,0,NA,0,NA,1,1
PO,PO.B,1,PO.B.1.3,3,1.909974575,30.86855888,N,318.3091418,0.78,7.8,29.84,,0.0227,0,0,1.169,0,0.019418306,0,0,0.019418306,1.086169442,0.905141202,0.18102824,0.18102824,0.18102824,0,0,0.905141202,0,3,26.93863143,26.86278059,0.075850833,0.075850833,0.075850833,0,0,26.86278059,0,16,11,27,44,25,69,0,27,69,85,96,7.087,1,NA,0,NA,0,NA,1,1
PO,PO.B,1,PO.B.1.4,4,2.350860596,31.5890522,N,381.9709702,0.72,8.52,29.3,,0.0544,0,0,1.024,0,0.053125,0,0,0.053125,0.565184627,0.565184627,0,0,0,0,0,0.565184627,0,2,11.47607385,11.47607385,0,0,0,0,0,11.47607385,0,48,11,59,67,38,105,0,59,105,153,164,4.8736,1,NA,0,NA,0,NA,1,1
PO,PO.B,1,PO.B.1.5,5,2.025825739,31.15776253,N,318.3091418,0.58,6.78,28.34,,0.0444,0,0,0.95,0,0.046736842,0,0,0.046736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,62,126,281,123,404,0,126,404,468,530,5.7606,1,NA,0,NA,0,NA,1,1
PO,PO.B,1,PO.B.1.6,6,2.051457405,30.53136444,N,318.3091418,0.6,7.04,25.54,,0.0334,0,0,0.28,0,0.119285714,0,0,0.119285714,0.391083301,0.391083301,0,0,0,0,0,0.391083301,0,1,1.04497458,1.04497458,0,0,0,0,0,1.04497458,0,135,31,166,174,46,220,0,166,220,355,386,2.011,1,NA,0,NA,0,NA,1,1
PO,PO.B,1,PO.B.1.7,7,1.877420068,32.33096313,N,541.1255411,0.56,6.62,26.68,,0.0318,0,0,0.666,0,0.047747748,0,0,0.047747748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23,44,92,136,0,23,136,150,159,59.3548,1,NA,0,NA,0,NA,1,1
PO,PO.B,1,PO.B.1.8,8,2.29096365,32.22896576,N,350.140056,0.65,6.94,28.44,,0.0339,0,0,0.841,0,0.040309156,0,0,0.040309156,0.634920635,0.634920635,0,0,0,0,0,0.634920635,0,2,29.85079365,29.85079365,0,0,0,0,0,29.85079365,0,43,28,71,131,69,200,0,71,200,243,271,38.6958,1,NA,0,NA,0,NA,1,1
